gaba_base_ns,angle_deg,synapse_index,onset_time_ms,is_fired
0.500000,150,42,100.0000,1
0.500000,150,43,100.0000,1
0.500000,150,44,100.0000,1
0.500000,150,45,100.0000,1
0.500000,150,46,109.8275,0
0.500000,150,47,100.0000,1
0.500000,150,48,110.6235,0
0.500000,150,49,100.0000,1
0.500000,150,50,100.0000,1
0.500000,150,51,103.9092,0
0.500000,150,52,100.0000,1
0.500000,150,53,108.1536,0
0.500000,150,54,100.0000,1
0.500000,150,55,116.4606,0
0.500000,150,56,100.0000,1
0.500000,150,57,100.0000,1
0.500000,150,58,111.7838,0
0.500000,150,59,111.3165,0
0.500000,150,60,100.0000,1
0.500000,150,61,112.8810,0
0.500000,150,62,108.6137,0
0.500000,150,63,100.0000,1
0.500000,150,64,102.7172,0
0.500000,150,65,100.0000,1
0.500000,150,66,119.3682,0
0.500000,150,67,104.9283,0
0.500000,150,68,100.0000,1
0.500000,150,69,105.3560,0
0.500000,150,70,100.0000,1
0.500000,150,71,100.0000,1
0.500000,150,72,100.0000,1
0.500000,150,73,100.6536,0
0.500000,150,74,100.0000,1
0.500000,150,75,100.0000,1
0.500000,150,76,100.0000,1
0.500000,150,77,102.4185,0
0.500000,150,78,100.1890,0
0.500000,150,79,100.0000,1
0.500000,150,80,100.0000,1
0.500000,150,81,100.0000,1
0.500000,150,82,100.0000,1
0.500000,150,83,100.0000,1
0.500000,150,84,100.0000,1
0.500000,150,85,100.0000,1
0.500000,150,86,100.0000,1
0.500000,150,87,100.0483,0
0.500000,150,88,109.5455,0
0.500000,150,89,100.0000,1
0.500000,150,90,100.0000,1
0.500000,150,91,100.0000,1
0.500000,150,92,109.3254,0
0.500000,150,93,100.0000,1
0.500000,150,94,101.0494,0
0.500000,150,95,100.0000,1
0.500000,150,96,116.3995,0
0.500000,150,97,100.0000,1
0.500000,150,98,100.0000,1
0.500000,150,99,100.0000,1
0.500000,180,0,100.0000,1
0.500000,180,1,100.0000,1
0.500000,180,2,100.0000,1
0.500000,180,3,105.5400,0
0.500000,180,4,100.0000,1
0.500000,180,5,101.7650,0
0.500000,180,6,100.0000,1
0.500000,180,7,100.0000,1
0.500000,180,8,100.0000,1
0.500000,180,9,103.2750,0
0.500000,180,10,100.0000,1
0.500000,180,11,100.0000,1
0.500000,180,12,106.0600,0
0.500000,180,13,101.8100,0
0.500000,180,14,100.0000,1
0.500000,180,15,109.3650,0
0.500000,180,16,100.0000,1
0.500000,180,17,100.0000,1
0.500000,180,18,100.0000,1
0.500000,180,19,100.0000,1
0.500000,180,20,102.5850,0
0.500000,180,21,100.0000,1
0.500000,180,22,100.0000,1
0.500000,180,23,100.0000,1
0.500000,180,24,100.0000,1
0.500000,180,25,100.0000,1
0.500000,180,26,105.6750,0
0.500000,180,27,105.8100,0
0.500000,180,28,100.0000,1
0.500000,180,29,100.0000,1
0.500000,180,30,100.0000,1
0.500000,180,31,100.0000,1
0.500000,180,32,105.6650,0
0.500000,180,33,100.0000,1
0.500000,180,34,100.0000,1
0.500000,180,35,100.0000,1
0.500000,180,36,100.0000,1
0.500000,180,37,102.5600,0
0.500000,180,38,102.8400,0
0.500000,180,39,100.0000,1
0.500000,180,40,100.0000,1
0.500000,180,41,100.0000,1
0.500000,180,42,100.0000,1
0.500000,180,43,100.0000,1
0.500000,180,44,100.0000,1
0.500000,180,45,102.1900,0
0.500000,180,46,106.4750,0
0.500000,180,47,100.0000,1
0.500000,180,48,101.5600,0
0.500000,180,49,100.0000,1
0.500000,180,50,100.0000,1
0.500000,180,51,103.2900,0
0.500000,180,52,100.2300,0
0.500000,180,53,100.0000,1
0.500000,180,54,100.0000,1
0.500000,180,55,107.1050,0
0.500000,180,56,100.0000,1
0.500000,180,57,100.0000,1
0.500000,180,58,108.8350,0
0.500000,180,59,100.0000,1
0.500000,180,60,100.0000,1
0.500000,180,61,100.0000,1
0.500000,180,62,100.2150,0
0.500000,180,63,100.0000,1
0.500000,180,64,100.0000,1
0.500000,180,65,100.0000,1
0.500000,180,66,106.3950,0
0.500000,180,67,109.8650,0
0.500000,180,68,100.0000,1
0.500000,180,69,100.0000,1
0.500000,180,70,100.0000,1
0.500000,180,71,107.9500,0
0.500000,180,72,100.0000,1
0.500000,180,73,104.0600,0
0.500000,180,74,100.0000,1
0.500000,180,75,100.0000,1
0.500000,180,76,100.0000,1
0.500000,180,77,104.1350,0
0.500000,180,78,101.2950,0
0.500000,180,79,100.0000,1
0.500000,180,80,100.0000,1
0.500000,180,81,100.0000,1
0.500000,180,82,100.0000,1
0.500000,180,83,100.0000,1
0.500000,180,84,100.0000,1
0.500000,180,85,100.0000,1
0.500000,180,86,100.0000,1
0.500000,180,87,101.3750,0
0.500000,180,88,102.6650,0
0.500000,180,89,100.0000,1
0.500000,180,90,108.2650,0
0.500000,180,91,105.3800,0
0.500000,180,92,106.0800,0
0.500000,180,93,100.0000,1
0.500000,180,94,105.9200,0
0.500000,180,95,102.5400,0
0.500000,180,96,107.9900,0
0.500000,180,97,103.4050,0
0.500000,180,98,102.4850,0
0.500000,180,99,100.0000,1
0.500000,210,0,100.0000,1
0.500000,210,1,100.0000,1
0.500000,210,2,100.0000,1
0.500000,210,3,100.0000,1
0.500000,210,4,108.6150,0
0.500000,210,5,110.8260,0
0.500000,210,6,100.0000,1
0.500000,210,7,100.0000,1
0.500000,210,8,100.0000,1
0.500000,210,9,105.1987,0
0.500000,210,10,109.3842,0
0.500000,210,11,100.0000,1
0.500000,210,12,111.2106,0
0.500000,210,13,100.0000,1
0.500000,210,14,100.0000,1
0.500000,210,15,100.0000,1
0.500000,210,16,101.8887,0
0.500000,210,17,100.0000,1
0.500000,210,18,100.0000,1
0.500000,210,19,100.0000,1
0.500000,210,20,100.0000,1
0.500000,210,21,100.0000,1
0.500000,210,22,100.0000,1
0.500000,210,23,100.0000,1
0.500000,210,24,100.0000,1
0.500000,210,25,100.0000,1
0.500000,210,26,105.5147,0
0.500000,210,27,108.9866,0
0.500000,210,28,100.0000,1
0.500000,210,29,100.0000,1
0.500000,210,30,100.0000,1
0.500000,210,31,100.0000,1
0.500000,210,32,100.0000,1
0.500000,210,33,100.0000,1
0.500000,210,34,100.0000,1
0.500000,210,35,100.0000,1
0.500000,210,36,100.0000,1
0.500000,210,37,108.2695,0
0.500000,210,38,104.5045,0
0.500000,210,39,100.0000,1
0.500000,210,40,100.0000,1
0.500000,210,41,100.0000,1
0.500000,210,42,100.0000,1
0.500000,210,43,100.0000,1
0.500000,210,44,100.0000,1
0.500000,210,45,108.3266,0
0.500000,210,46,101.3875,0
0.500000,210,47,100.0000,1
0.500000,210,48,100.0000,1
0.500000,210,49,109.8171,0
0.500000,210,50,100.0000,1
0.500000,210,51,101.7892,0
0.500000,210,52,102.0717,0
0.500000,210,53,100.0000,1
0.500000,210,54,100.0000,1
0.500000,210,55,100.0000,1
0.500000,210,56,100.0000,1
0.500000,210,57,107.2608,0
0.500000,210,58,103.5188,0
0.500000,210,59,100.0000,1
0.500000,210,60,100.0000,1
0.500000,210,61,100.0000,1
0.500000,210,62,100.0000,1
0.500000,210,63,100.3359,0
0.500000,210,64,100.0000,1
0.500000,210,65,100.0000,1
0.500000,210,66,100.0000,1
0.500000,210,67,112.1583,0
0.500000,210,68,100.0000,1
0.500000,210,69,100.0000,1
0.500000,210,70,100.0000,1
0.500000,210,71,119.7999,0
0.500000,210,72,100.0000,1
0.500000,210,73,106.3786,0
0.500000,210,74,100.0000,1
0.500000,210,75,100.0000,1
0.500000,210,76,100.0000,1
0.500000,210,77,104.7435,0
0.500000,210,78,102.0540,0
0.500000,210,79,100.0000,1
0.500000,210,80,102.8437,0
0.500000,210,81,100.0000,1
0.500000,210,82,100.0000,1
0.500000,210,83,100.0000,1
0.500000,210,84,100.0000,1
0.500000,210,85,100.0000,1
0.500000,210,86,100.0000,1
0.500000,210,87,102.3333,0
0.500000,210,88,100.0000,1
0.500000,210,89,100.0000,1
0.500000,210,90,120.1302,0
0.500000,210,91,109.4292,0
0.500000,210,92,101.2054,0
0.500000,210,93,101.9261,0
0.500000,210,94,109.2044,0
0.500000,210,95,106.2672,0
0.500000,210,96,100.0000,1
0.500000,210,97,108.1488,0
0.500000,210,98,108.2821,0
0.500000,210,99,113.5139,0
0.500000,240,0,100.0000,1
0.500000,240,1,100.0000,1
0.500000,240,2,100.0000,1
0.500000,240,3,100.0000,1
0.500000,240,4,117.9816,0
0.500000,240,5,116.9862,0
0.500000,240,6,100.0000,1
0.500000,240,7,100.0000,1
0.500000,240,8,104.5982,0
0.500000,240,9,105.7295,0
0.500000,240,10,119.9990,0
0.500000,240,11,100.0000,1
0.500000,240,12,113.3574,0
0.500000,240,13,100.0000,1
0.500000,240,14,100.0000,1
0.500000,240,15,100.0000,1
0.500000,240,16,103.8213,0
0.500000,240,17,102.8671,0
0.500000,240,18,100.0000,1
0.500000,240,19,100.0000,1
0.500000,240,20,100.0000,1
0.500000,240,21,100.0000,1
0.500000,240,22,100.0000,1
0.500000,240,23,100.0000,1
0.500000,240,24,100.0000,1
0.500000,240,25,100.0000,1
0.500000,240,26,103.8767,0
0.500000,240,27,109.7553,0
0.500000,240,28,100.0000,1
0.500000,240,29,100.0000,1
0.500000,240,30,100.0000,1
0.500000,240,31,100.0000,1
0.500000,240,32,100.0000,1
0.500000,240,33,101.2870,0
0.500000,240,34,104.2354,0
0.500000,240,35,100.0000,1
0.500000,240,36,100.0000,1
0.500000,240,37,111.7632,0
0.500000,240,38,104.9620,0
0.500000,240,39,100.0000,1
0.500000,240,40,100.0000,1
0.500000,240,41,100.0000,1
0.500000,240,42,100.0000,1
0.500000,240,43,100.0000,1
0.500000,240,44,100.0000,1
0.500000,240,45,112.2321,0
0.500000,240,46,100.0000,1
0.500000,240,47,100.0000,1
0.500000,240,48,100.0000,1
0.500000,240,49,119.7437,0
0.500000,240,50,113.4930,0
0.500000,240,51,100.0000,1
0.500000,240,52,103.3583,0
0.500000,240,53,100.0000,1
0.500000,240,54,100.0000,1
0.500000,240,55,100.0000,1
0.500000,240,56,100.0000,1
0.500000,240,57,113.5711,0
0.500000,240,58,100.0000,1
0.500000,240,59,100.0000,1
0.500000,240,60,100.0000,1
0.500000,240,61,100.0000,1
0.500000,240,62,100.0000,1
0.500000,240,63,100.9618,0
0.500000,240,64,100.0000,1
0.500000,240,65,100.0000,1
0.500000,240,66,100.0000,1
0.500000,240,67,111.1939,0
0.500000,240,68,100.0000,1
0.500000,240,69,100.0000,1
0.500000,240,70,100.0000,1
0.500000,240,71,126.3444,0
0.500000,240,72,100.0000,1
0.500000,240,73,106.9880,0
0.500000,240,74,100.0000,1
0.500000,240,75,100.0000,1
0.500000,240,76,100.0000,1
0.500000,240,77,104.0810,0
0.500000,240,78,102.2626,0
0.500000,240,79,100.0000,1
0.500000,240,80,109.6554,0
0.500000,240,81,100.0000,1
0.500000,240,82,101.2681,0
0.500000,240,83,112.2616,0
0.500000,240,84,100.0000,1
0.500000,240,85,100.0000,1
0.500000,240,86,101.5186,0
0.500000,240,87,102.6664,0
0.500000,240,88,100.0000,1
0.500000,240,89,100.0000,1
0.500000,240,90,126.6015,0
0.500000,240,91,110.9519,0
0.500000,240,92,100.0000,1
0.500000,240,93,103.8112,0
0.500000,240,94,110.0224,0
0.500000,240,95,108.3151,0
0.500000,240,96,100.0000,1
0.500000,240,97,110.7092,0
0.500000,240,98,111.8600,0
0.500000,240,99,126.0667,0
0.500000,270,0,100.0000,1
0.500000,270,1,100.9500,0
0.500000,270,2,100.0000,1
0.500000,270,3,100.0000,1
0.500000,270,4,122.5300,0
0.500000,270,5,118.5950,0
0.500000,270,6,100.0000,1
0.500000,270,7,104.9100,0
0.500000,270,8,112.9450,0
0.500000,270,9,104.7250,0
0.500000,270,10,125.2550,0
0.500000,270,11,100.0000,1
0.500000,270,12,111.9250,0
0.500000,270,13,100.0000,1
0.500000,270,14,104.8350,0
0.500000,270,15,100.0000,1
0.500000,270,16,104.7300,0
0.500000,270,17,112.5800,0
0.500000,270,18,100.0000,1
0.500000,270,19,100.0000,1
0.500000,270,20,100.0000,1
0.500000,270,21,100.0000,1
0.500000,270,22,100.0000,1
0.500000,270,23,105.6500,0
0.500000,270,24,103.4400,0
0.500000,270,25,100.0000,1
0.500000,270,26,101.2000,0
0.500000,270,27,107.9100,0
0.500000,270,28,100.0000,1
0.500000,270,29,100.0000,1
0.500000,270,30,100.0000,1
0.500000,270,31,100.0000,1
0.500000,270,32,100.0000,1
0.500000,270,33,105.7700,0
0.500000,270,34,110.2600,0
0.500000,270,35,100.0000,1
0.500000,270,36,100.0000,1
0.500000,270,37,112.1050,0
0.500000,270,38,104.0900,0
0.500000,270,39,100.0000,1
0.500000,270,40,100.0050,0
0.500000,270,41,100.0000,1
0.500000,270,42,100.8850,0
0.500000,270,43,100.0000,1
0.500000,270,44,100.0000,1
0.500000,270,45,112.8600,0
0.500000,270,46,100.0000,1
0.500000,270,47,100.0000,1
0.500000,270,48,100.0000,1
0.500000,270,49,124.3800,0
0.500000,270,50,124.9450,0
0.500000,270,51,100.0000,1
0.500000,270,52,103.7450,0
0.500000,270,53,100.0000,1
0.500000,270,54,100.0000,1
0.500000,270,55,100.0000,1
0.500000,270,56,100.0000,1
0.500000,270,57,116.2450,0
0.500000,270,58,100.0000,1
0.500000,270,59,100.0000,1
0.500000,270,60,100.0000,1
0.500000,270,61,100.0000,1
0.500000,270,62,100.0000,1
0.500000,270,63,101.3300,0
0.500000,270,64,100.0000,1
0.500000,270,65,100.0000,1
0.500000,270,66,100.0000,1
0.500000,270,67,107.2300,0
0.500000,270,68,100.0000,1
0.500000,270,69,100.0000,1
0.500000,270,70,100.0000,1
0.500000,270,71,125.8300,0
0.500000,270,72,100.0000,1
0.500000,270,73,105.7250,0
0.500000,270,74,103.6750,0
0.500000,270,75,100.0000,1
0.500000,270,76,100.0000,1
0.500000,270,77,102.3250,0
0.500000,270,78,101.8650,0
0.500000,270,79,100.6950,0
0.500000,270,80,113.8800,0
0.500000,270,81,101.6600,0
0.500000,270,82,107.9450,0
0.500000,270,83,123.2200,0
0.500000,270,84,100.0000,1
0.500000,270,85,107.8650,0
0.500000,270,86,104.5450,0
0.500000,270,87,102.2850,0
0.500000,270,88,100.0000,1
0.500000,270,89,104.9250,0
0.500000,270,90,125.9450,0
0.500000,270,91,109.5400,0
0.500000,270,92,100.0000,1
0.500000,270,93,104.6750,0
0.500000,270,94,108.1550,0
0.500000,270,95,108.1350,0
0.500000,270,96,100.0000,1
0.500000,270,97,110.4000,0
0.500000,270,98,112.2600,0
0.500000,270,99,131.6350,0
0.500000,300,0,105.5039,0
0.500000,300,1,102.1627,0
0.500000,300,2,100.0000,1
0.500000,300,3,100.0000,1
0.500000,300,4,121.0416,0
0.500000,300,5,115.2212,0
0.500000,300,6,105.3850,0
0.500000,300,7,110.3172,0
0.500000,300,8,117.8232,0
0.500000,300,9,102.4545,0
0.500000,300,10,123.7440,0
0.500000,300,11,100.0000,1
0.500000,300,12,107.2974,0
0.500000,300,13,100.0000,1
0.500000,300,14,110.3297,0
0.500000,300,15,100.0000,1
0.500000,300,16,104.3713,0
0.500000,300,17,118.9221,0
0.500000,300,18,100.0000,1
0.500000,300,19,103.5113,0
0.500000,300,20,100.0000,1
0.500000,300,21,100.0000,1
0.500000,300,22,100.0000,1
0.500000,300,23,111.5905,0
0.500000,300,24,111.1091,0
0.500000,300,25,100.0000,1
0.500000,300,26,100.0000,1
0.500000,300,27,103.9453,0
0.500000,300,28,101.4257,0
0.500000,300,29,104.5410,0
0.500000,300,30,100.0521,0
0.500000,300,31,100.0000,1
0.500000,300,32,100.0000,1
0.500000,300,33,108.7070,0
0.500000,300,34,113.5354,0
0.500000,300,35,100.0000,1
0.500000,300,36,110.9594,0
0.500000,300,37,109.2032,0
0.500000,300,38,102.1220,0
0.500000,300,39,100.0000,1
0.500000,300,40,100.0318,0
0.500000,300,41,100.0000,1
0.500000,300,42,103.2714,0
0.500000,300,43,100.0000,1
0.500000,300,44,101.5603,0
0.500000,300,45,110.0421,0
0.500000,300,46,100.0000,1
0.500000,300,47,102.6617,0
0.500000,300,48,100.0000,1
0.500000,300,49,122.4837,0
0.500000,300,50,129.7130,0
0.500000,300,51,100.0000,1
0.500000,300,52,103.1283,0
0.500000,300,53,100.0000,1
0.500000,300,54,100.0000,1
0.500000,300,55,100.0000,1
0.500000,300,56,115.1770,0
0.500000,300,57,114.5661,0
0.500000,300,58,100.0000,1
0.500000,300,59,100.0000,1
0.500000,300,60,102.1568,0
0.500000,300,61,100.0000,1
0.500000,300,62,100.0000,1
0.500000,300,63,101.3418,0
0.500000,300,64,100.0000,1
0.500000,300,65,100.0000,1
0.500000,300,66,100.0000,1
0.500000,300,67,101.3289,0
0.500000,300,68,100.0000,1
0.500000,300,69,100.0000,1
0.500000,300,70,100.0000,1
0.500000,300,71,118.3944,0
0.500000,300,72,111.1834,0
0.500000,300,73,102.9280,0
0.500000,300,74,106.9176,0
0.500000,300,75,105.7175,0
0.500000,300,76,104.1351,0
0.500000,300,77,100.0000,1
0.500000,300,78,100.9676,0
0.500000,300,79,110.3169,0
0.500000,300,80,114.3854,0
0.500000,300,81,106.1126,0
0.500000,300,82,112.4931,0
0.500000,300,83,127.9566,0
0.500000,300,84,102.8251,0
0.500000,300,85,115.6788,0
0.500000,300,86,106.3536,0
0.500000,300,87,101.2914,0
0.500000,300,88,100.0000,1
0.500000,300,89,110.0727,0
0.500000,300,90,118.3365,0
0.500000,300,91,105.5719,0
0.500000,300,92,100.0000,1
0.500000,300,93,104.2862,0
0.500000,300,94,104.1024,0
0.500000,300,95,105.7751,0
0.500000,300,96,100.0000,1
0.500000,300,97,107.3042,0
0.500000,300,98,109.3750,0
0.500000,300,99,128.7267,0
0.500000,330,0,110.1030,0
0.500000,330,1,102.7959,0
0.500000,330,2,100.0000,1
0.500000,330,3,100.0000,1
0.500000,330,4,113.9150,0
0.500000,330,5,107.7690,0
0.500000,330,6,109.8871,0
0.500000,330,7,112.9599,0
0.500000,330,8,117.9257,0
0.500000,330,9,100.0000,1
0.500000,330,10,115.8708,0
0.500000,330,11,100.0000,1
0.500000,330,12,100.7144,0
0.500000,330,13,100.0000,1
0.500000,330,14,113.0566,0
0.500000,330,15,100.0000,1
0.500000,330,16,102.8413,0
0.500000,330,17,120.1940,0
0.500000,330,18,100.0000,1
0.500000,330,19,114.6568,0
0.500000,330,20,100.0000,1
0.500000,330,21,100.0000,1
0.500000,330,22,109.7837,0
0.500000,330,23,114.4254,0
0.500000,330,24,115.8016,0
0.500000,330,25,101.9139,0
0.500000,330,26,100.0000,1
0.500000,330,27,100.0000,1
0.500000,330,28,106.6544,0
0.500000,330,29,108.1903,0
0.500000,330,30,104.6402,0
0.500000,330,31,103.0145,0
0.500000,330,32,100.0000,1
0.500000,330,33,109.3109,0
0.500000,330,34,113.1840,0
0.500000,330,35,100.0000,1
0.500000,330,36,119.1273,0
0.500000,330,37,103.8355,0
0.500000,330,38,100.0000,1
0.500000,330,39,103.6559,0
0.500000,330,40,100.0501,0
0.500000,330,41,100.0798,0
0.500000,330,42,104.7813,0
0.500000,330,43,103.7895,0
0.500000,330,44,103.2276,0
0.500000,330,45,104.5334,0
0.500000,330,46,100.0000,1
0.500000,330,47,109.4003,0
0.500000,330,48,100.0000,1
0.500000,330,49,114.5629,0
0.500000,330,50,126.5194,0
0.500000,330,51,100.0000,1
0.500000,330,52,101.6733,0
0.500000,330,53,100.0000,1
0.500000,330,54,103.3977,0
0.500000,330,55,100.0000,1
0.500000,330,56,126.5824,0
0.500000,330,57,108.9842,0
0.500000,330,58,100.0000,1
0.500000,330,59,100.0000,1
0.500000,330,60,108.3206,0
0.500000,330,61,100.0000,1
0.500000,330,62,100.0000,1
0.500000,330,63,100.9941,0
0.500000,330,64,100.0000,1
0.500000,330,65,110.3876,0
0.500000,330,66,100.0000,1
0.500000,330,67,100.0000,1
0.500000,330,68,107.4914,0
0.500000,330,69,100.0000,1
0.500000,330,70,107.2077,0
0.500000,330,71,106.0301,0
0.500000,330,72,125.9452,0
0.500000,330,73,100.0000,1
0.500000,330,74,108.3067,0
0.500000,330,75,117.2180,0
0.500000,330,76,109.6071,0
0.500000,330,77,100.0000,1
0.500000,330,78,100.0000,1
0.500000,330,79,117.1744,0
0.500000,330,80,111.0363,0
0.500000,330,81,108.9273,0
0.500000,330,82,113.6936,0
0.500000,330,83,125.2023,0
0.500000,330,84,113.6833,0
0.500000,330,85,119.2915,0
0.500000,330,86,106.4597,0
0.500000,330,87,100.0000,1
0.500000,330,88,100.0000,1
0.500000,330,89,112.5214,0
0.500000,330,90,105.8148,0
0.500000,330,91,100.1108,0
0.500000,330,92,100.0000,1
0.500000,330,93,102.7489,0
0.500000,330,94,100.0000,1
0.500000,330,95,101.8678,0
0.500000,330,96,100.0000,1
0.500000,330,97,102.2512,0
0.500000,330,98,103.9779,0
0.500000,330,99,118.1211,0
1.000000,0,0,111.9950,0
1.000000,0,1,102.6800,0
1.000000,0,2,100.0700,0
1.000000,0,3,100.0000,1
1.000000,0,4,103.0600,0
1.000000,0,5,100.0000,1
1.000000,0,6,111.7400,0
1.000000,0,7,112.1300,0
1.000000,0,8,113.2250,0
1.000000,0,9,100.0000,1
1.000000,0,10,103.7450,0
1.000000,0,11,100.0450,0
1.000000,0,12,100.0000,1
1.000000,0,13,100.0000,1
1.000000,0,14,112.2850,0
1.000000,0,15,100.0000,1
1.000000,0,16,100.5500,0
1.000000,0,17,116.0550,0
1.000000,0,18,108.2600,0
1.000000,0,19,121.8750,0
1.000000,0,20,100.0000,1
1.000000,0,21,101.0600,0
1.000000,0,22,118.8750,0
1.000000,0,23,113.3950,0
1.000000,0,24,116.2600,0
1.000000,0,25,111.5400,0
1.000000,0,26,100.0000,1
1.000000,0,27,100.0000,1
1.000000,0,28,110.1000,0
1.000000,0,29,109.6450,0
1.000000,0,30,107.9850,0
1.000000,0,31,106.5350,0
1.000000,0,32,100.0000,1
1.000000,0,33,107.4200,0
1.000000,0,34,109.3000,0
1.000000,0,35,110.9650,0
1.000000,0,36,122.1700,0
1.000000,0,37,100.0000,1
1.000000,0,38,100.0000,1
1.000000,0,39,113.2050,0
1.000000,0,40,100.0550,0
1.000000,0,41,109.2200,0
1.000000,0,42,105.0100,0
1.000000,0,43,108.6250,0
1.000000,0,44,104.0300,0
1.000000,0,45,100.0000,1
1.000000,0,46,100.0000,1
1.000000,0,47,113.6200,0
1.000000,0,48,100.0000,1
1.000000,0,49,102.7400,0
1.000000,0,50,116.2200,0
1.000000,0,51,100.0000,1
1.000000,0,52,100.0000,1
1.000000,0,53,111.3350,0
1.000000,0,54,108.3400,0
1.000000,0,55,100.0000,1
1.000000,0,56,130.8650,0
1.000000,0,57,100.9950,0
1.000000,0,58,100.0000,1
1.000000,0,59,106.2250,0
1.000000,0,60,112.2550,0
1.000000,0,61,102.9000,0
1.000000,0,62,100.0000,1
1.000000,0,63,100.3800,0
1.000000,0,64,108.3950,0
1.000000,0,65,119.3500,0
1.000000,0,66,100.0000,1
1.000000,0,67,100.0000,1
1.000000,0,68,117.6050,0
1.000000,0,69,100.3250,0
1.000000,0,70,113.7700,0
1.000000,0,71,100.0000,1
1.000000,0,72,133.7550,0
1.000000,0,73,100.0000,1
1.000000,0,74,107.4700,0
1.000000,0,75,124.1050,0
1.000000,0,76,112.5050,0
1.000000,0,77,100.0000,1
1.000000,0,78,100.0000,1
1.000000,0,79,119.4300,0
1.000000,0,80,104.7300,0
1.000000,0,81,109.3500,0
1.000000,0,82,111.2250,0
1.000000,0,83,115.6950,0
1.000000,0,84,120.8750,0
1.000000,0,85,117.7350,0
1.000000,0,86,104.8350,0
1.000000,0,87,100.0000,1
1.000000,0,88,100.0000,1
1.000000,0,89,111.6150,0
1.000000,0,90,100.0000,1
1.000000,0,91,100.0000,1
1.000000,0,92,100.0000,1
1.000000,0,93,100.4750,0
1.000000,0,94,100.0000,1
1.000000,0,95,100.0000,1
1.000000,0,96,100.0000,1
1.000000,0,97,100.0000,1
1.000000,0,98,100.0000,1
1.000000,0,99,102.6600,0
1.000000,30,0,110.6730,0
1.000000,30,1,101.8459,0
1.000000,30,2,113.8556,0
1.000000,30,3,100.3847,0
1.000000,30,4,100.0000,1
1.000000,30,5,100.0000,1
1.000000,30,6,110.4471,0
1.000000,30,7,108.0499,0
1.000000,30,8,104.9807,0
1.000000,30,9,100.0000,1
1.000000,30,10,100.0000,1
1.000000,30,11,100.1165,0
1.000000,30,12,100.0000,1
1.000000,30,13,110.7925,0
1.000000,30,14,108.2216,0
1.000000,30,15,103.2447,0
1.000000,30,16,100.0000,1
1.000000,30,17,107.6140,0
1.000000,30,18,117.5059,0
1.000000,30,19,123.2318,0
1.000000,30,20,108.4063,0
1.000000,30,21,107.1630,0
1.000000,30,22,122.9087,0
1.000000,30,23,108.7754,0
1.000000,30,24,112.3616,0
1.000000,30,25,118.0739,0
1.000000,30,26,100.0000,1
1.000000,30,27,100.0000,1
1.000000,30,28,110.8394,0
1.000000,30,29,108.5153,0
1.000000,30,30,109.1902,0
1.000000,30,31,108.3045,0
1.000000,30,32,100.1265,0
1.000000,30,33,103.5409,0
1.000000,30,34,102.9240,0
1.000000,30,35,121.5985,0
1.000000,30,36,119.2723,0
1.000000,30,37,100.0000,1
1.000000,30,38,100.0000,1
1.000000,30,39,119.2159,0
1.000000,30,40,100.0451,0
1.000000,30,41,115.8898,0
1.000000,30,42,103.8963,0
1.000000,30,43,111.1495,0
1.000000,30,44,103.7526,0
1.000000,30,45,100.0000,1
1.000000,30,46,100.0000,1
1.000000,30,47,114.1903,0
1.000000,30,48,107.9215,0
1.000000,30,49,100.0000,1
1.000000,30,50,101.5744,0
1.000000,30,51,100.0000,1
1.000000,30,52,100.0000,1
1.000000,30,53,127.7864,0
1.000000,30,54,111.0477,0
1.000000,30,55,104.1544,0
1.000000,30,56,126.8774,0
1.000000,30,57,100.0000,1
1.000000,30,58,100.0000,1
1.000000,30,59,122.0985,0
1.000000,30,60,112.9056,0
1.000000,30,61,117.9040,0
1.000000,30,62,108.2413,0
1.000000,30,63,100.0000,1
1.000000,30,64,117.2578,0
1.000000,30,65,123.1276,0
1.000000,30,66,108.2918,0
1.000000,30,67,100.0000,1
1.000000,30,68,123.0014,0
1.000000,30,69,105.9190,0
1.000000,30,70,116.6427,0
1.000000,30,71,100.0000,1
1.000000,30,72,132.5202,0
1.000000,30,73,100.0000,1
1.000000,30,74,104.6317,0
1.000000,30,75,124.5330,0
1.000000,30,76,112.0521,0
1.000000,30,77,100.0000,1
1.000000,30,78,100.0000,1
1.000000,30,79,116.4794,0
1.000000,30,80,100.0000,1
1.000000,30,81,107.2673,0
1.000000,30,82,105.7486,0
1.000000,30,83,101.9823,0
1.000000,30,84,122.4733,0
1.000000,30,85,111.4265,0
1.000000,30,86,101.9147,0
1.000000,30,87,100.0000,1
1.000000,30,88,104.9295,0
1.000000,30,89,107.5964,0
1.000000,30,90,100.0000,1
1.000000,30,91,100.0000,1
1.000000,30,92,100.0000,1
1.000000,30,93,100.0000,1
1.000000,30,94,100.0000,1
1.000000,30,95,100.0000,1
1.000000,30,96,102.5605,0
1.000000,30,97,100.0000,1
1.000000,30,98,100.0000,1
1.000000,30,99,100.0000,1
1.000000,60,0,106.4911,0
1.000000,60,1,100.5173,0
1.000000,60,2,123.9286,0
1.000000,60,3,106.2064,0
1.000000,60,4,100.0000,1
1.000000,60,5,100.0000,1
1.000000,60,6,106.3550,0
1.000000,60,7,101.8128,0
1.000000,60,8,100.0000,1
1.000000,60,9,100.0000,1
1.000000,60,10,100.0000,1
1.000000,60,11,100.1567,0
1.000000,60,12,100.0000,1
1.000000,60,13,120.5031,0
